Scenario;Level;Indicator;Year;Value
Coexistence scenario;AF2;Quantity of active ingredients applied /ha;2016;4.3333
Coexistence scenario;AF3;Quantity of active ingredients applied /ha;2016;5.28078703703704
Coexistence scenario;AF4;Quantity of active ingredients applied /ha;2016;3.0088687082027104
Coexistence scenario;AF5;Quantity of active ingredients applied /ha;2016;8.09565771428571
Coexistence scenario;Arable farm;Quantity of active ingredients applied /ha;2016;4.88132348555589
Coexistence scenario;LF1;Quantity of active ingredients applied /ha;2016;2.08069090909091
Coexistence scenario;LF2;Quantity of active ingredients applied /ha;2016;2.44351800173511
Coexistence scenario;Livestock farm;Quantity of active ingredients applied /ha;2016;2.26210445541301
Coexistence scenario;Territory;Quantity of active ingredients applied /ha;2016;4.13297519122935
Coexistence scenario;AF1;Workload h/ha;2016;2.6224918338777403
Coexistence scenario;AF2;Workload h/ha;2016;7.40715268225585
Coexistence scenario;AF3;Workload h/ha;2016;3.48013591217982
Coexistence scenario;AF4;Workload h/ha;2016;4.2128705268008
Coexistence scenario;AF5;Workload h/ha;2016;2.6432510189403
Coexistence scenario;Arable farm;Workload h/ha;2016;4.0731803948109
Coexistence scenario;LF1;Workload h/ha;2016;6.13515241952675
Coexistence scenario;LF2;Workload h/ha;2016;3.69963969865706
Coexistence scenario;Livestock farm;Workload h/ha;2016;4.91739605909191
Coexistence scenario;Territory;Workload h/ha;2016;4.31438487031976
Complementarity scenario;AF1;Economic efficiency;2016;0.7903788204309259
Complementarity scenario;AF2;Economic efficiency;2016;0.8077948427292792
Complementarity scenario;AF3;Economic efficiency;2016;0.9204062986555379
Complementarity scenario;AF4;Economic efficiency;2016;0.78651133668117
Complementarity scenario;AF5;Economic efficiency;2016;0.7887054194318791
Complementarity scenario;Arable farm;Economic efficiency;2016;0.8187593435857579
Complementarity scenario;LF1;Economic efficiency;2016;0.6987950094371609
Complementarity scenario;LF2;Economic efficiency;2016;0.63951122510573
Complementarity scenario;Livestock farm;Economic efficiency;2016;0.6691531172714461
Complementarity scenario;Territory;Economic efficiency;2016;0.7760147074959549
Complementarity scenario;AF1;Energy yield (MjKgDM/ha);2016;131.745792
Complementarity scenario;AF2;Energy yield (MjKgDM/ha);2016;144.75342959999998
Complementarity scenario;AF3;Energy yield (MjKgDM/ha);2016;118.0109752
Complementarity scenario;AF4;Energy yield (MjKgDM/ha);2016;131.39165325058
Complementarity scenario;AF5;Energy yield (MjKgDM/ha);2016;136.77981344
Complementarity scenario;Arable farm;Energy yield (MjKgDM/ha);2016;132.53633269811598
Complementarity scenario;LF1;Energy yield (MjKgDM/ha);2016;200.425353312436
Complementarity scenario;LF2;Energy yield (MjKgDM/ha);2016;112.68086829189899
Complementarity scenario;Livestock farm;Energy yield (MjKgDM/ha);2016;156.553110802168
Complementarity scenario;Territory;Energy yield (MjKgDM/ha);2016;139.398269299274
Complementarity scenario;AF1;Gross margin(/ha);2016;1220.90373308446
Complementarity scenario;AF2;Gross margin(/ha);2016;1388.74882002384
Complementarity scenario;AF3;Gross margin(/ha);2016;2362.58938839519
Complementarity scenario;AF4;Gross margin(/ha);2016;1133.04395177392
Complementarity scenario;AF5;Gross margin(/ha);2016;1196.7965200191802
Complementarity scenario;Arable farm;Gross margin(/ha);2016;1460.41648265932
Complementarity scenario;LF1;Gross margin(/ha);2016;3086.5711392699604
Complementarity scenario;LF2;Gross margin(/ha);2016;3552.84451506715
Complementarity scenario;Livestock farm;Gross margin(/ha);2016;3319.70782716855
Complementarity scenario;Territory;Gross margin(/ha);2016;1991.64258109053
Complementarity scenario;AF1;Nitrogen use (kg N/ha);2016;101.044560011905
Complementarity scenario;AF2;Nitrogen use (kg N/ha);2016;174.69702796
Complementarity scenario;AF3;Nitrogen use (kg N/ha);2016;94.6765014646928
Complementarity scenario;AF4;Nitrogen use (kg N/ha);2016;129.782743831767
Complementarity scenario;AF5;Nitrogen use (kg N/ha);2016;165.251260411429
Complementarity scenario;Arable farm;Nitrogen use (kg N/ha);2016;133.090418735959
Complementarity scenario;LF1;Nitrogen use (kg N/ha);2016;108.829153396364
Complementarity scenario;LF2;Nitrogen use (kg N/ha);2016;91.2702561680162
Complementarity scenario;Livestock farm;Nitrogen use (kg N/ha);2016;100.04970478219
Complementarity scenario;Territory;Nitrogen use (kg N/ha);2016;123.650214749168
Complementarity scenario;AF1;Protein yield (kg N/ha);2016;1242.7333333333302
Complementarity scenario;AF2;Protein yield (kg N/ha);2016;1135.635
Complementarity scenario;AF3;Protein yield (kg N/ha);2016;1160.15625
Complementarity scenario;AF4;Protein yield (kg N/ha);2016;1151.445
Complementarity scenario;AF5;Protein yield (kg N/ha);2016;1006.174
Complementarity scenario;Arable farm;Protein yield (kg N/ha);2016;1139.22871666667
Complementarity scenario;LF1;Protein yield (kg N/ha);2016;1071.54909090909
Complementarity scenario;LF2;Protein yield (kg N/ha);2016;706.772631578947
Complementarity scenario;Livestock farm;Protein yield (kg N/ha);2016;889.160861244019
Complementarity scenario;Territory;Protein yield (kg N/ha);2016;1067.7807579744801
Complementarity scenario;AF1;Quantity of active ingredients applied /ha;2016;3.68800396825397
Complementarity scenario;AF2;Quantity of active ingredients applied /ha;2016;4.3333
Complementarity scenario;AF3;Quantity of active ingredients applied /ha;2016;5.28078703703704
Complementarity scenario;AF4;Quantity of active ingredients applied /ha;2016;3.3382042064603
Complementarity scenario;AF5;Quantity of active ingredients applied /ha;2016;8.94097847619048
Complementarity scenario;Arable farm;Quantity of active ingredients applied /ha;2016;5.116254737588361
Complementarity scenario;LF1;Quantity of active ingredients applied /ha;2016;2.08069090909091
Complementarity scenario;LF2;Quantity of active ingredients applied /ha;2016;2.44351800173511
Complementarity scenario;Livestock farm;Quantity of active ingredients applied /ha;2016;2.26210445541301
Complementarity scenario;Territory;Quantity of active ingredients applied /ha;2016;4.3007832283954
Complementarity scenario;AF1;Workload h/ha;2016;2.6224918338777403
Complementarity scenario;AF2;Workload h/ha;2016;7.40715268225585
Complementarity scenario;AF3;Workload h/ha;2016;3.48013591217982
Complementarity scenario;AF4;Workload h/ha;2016;4.01013669175242
Complementarity scenario;AF5;Workload h/ha;2016;2.59769839367058
Complementarity scenario;Arable farm;Workload h/ha;2016;4.02352310274728
Complementarity scenario;LF1;Workload h/ha;2016;6.13515241952675
Complementarity scenario;LF2;Workload h/ha;2016;3.69963969865706
Complementarity scenario;Livestock farm;Workload h/ha;2016;4.91739605909191
Complementarity scenario;Territory;Workload h/ha;2016;4.2789153759886
Synergetic scenario;AF1;Economic efficiency;2016;0.7903788204309259
Synergetic scenario;AF2;Economic efficiency;2016;0.844366976816928
Synergetic scenario;AF3;Economic efficiency;2016;0.827934687697722
Synergetic scenario;AF4;Economic efficiency;2016;0.8242290659536229
Synergetic scenario;AF5;Economic efficiency;2016;0.8414578169345309
Synergetic scenario;Arable farm;Economic efficiency;2016;0.8256734735667459
Synergetic scenario;LF1;Economic efficiency;2016;0.6985580981192221
Synergetic scenario;LF2;Economic efficiency;2016;0.630441536341407
Synergetic scenario;Livestock farm;Economic efficiency;2016;0.6644998172303139
Synergetic scenario;Territory;Economic efficiency;2016;0.7796238574706229
Synergetic scenario;AF1;Energy yield (MjKgDM/ha);2016;131.745792
Synergetic scenario;AF2;Energy yield (MjKgDM/ha);2016;134.135971733333
Synergetic scenario;AF3;Energy yield (MjKgDM/ha);2016;119.66763
Synergetic scenario;AF4;Energy yield (MjKgDM/ha);2016;123.40544325058
Synergetic scenario;AF5;Energy yield (MjKgDM/ha);2016;122.376607288889
Synergetic scenario;Arable farm;Energy yield (MjKgDM/ha);2016;126.26628885456002
Synergetic scenario;LF1;Energy yield (MjKgDM/ha);2016;214.082856079213
Synergetic scenario;LF2;Energy yield (MjKgDM/ha);2016;107.876173292438
Synergetic scenario;Livestock farm;Energy yield (MjKgDM/ha);2016;160.979514685826
Synergetic scenario;Territory;Energy yield (MjKgDM/ha);2016;136.18435337777902
Synergetic scenario;AF1;Gross margin(/ha);2016;1220.90373308446
Synergetic scenario;AF2;Gross margin(/ha);2016;1562.41745529574
Synergetic scenario;AF3;Gross margin(/ha);2016;1197.9412963931
Synergetic scenario;AF4;Gross margin(/ha);2016;1234.80753647673
Synergetic scenario;AF5;Gross margin(/ha);2016;1396.44141594805
Synergetic scenario;Arable farm;Gross margin(/ha);2016;1322.50228743961
Synergetic scenario;LF1;Gross margin(/ha);2016;2863.28520776672
Synergetic scenario;LF2;Gross margin(/ha);2016;3387.2428118244297
Synergetic scenario;Livestock farm;Gross margin(/ha);2016;3125.26400979558
Synergetic scenario;Territory;Gross margin(/ha);2016;1837.5770652556
Synergetic scenario;AF1;Nitrogen use (kg N/ha);2016;101.044560011905
Synergetic scenario;AF2;Nitrogen use (kg N/ha);2016;141.354920986667
Synergetic scenario;AF3;Nitrogen use (kg N/ha);2016;88.91919085526101
Synergetic scenario;AF4;Nitrogen use (kg N/ha);2016;109.686999055451
Synergetic scenario;AF5;Nitrogen use (kg N/ha);2016;135.93515351428601
Synergetic scenario;Arable farm;Nitrogen use (kg N/ha);2016;115.38816488471399
Synergetic scenario;LF1;Nitrogen use (kg N/ha);2016;105.858308294444
Synergetic scenario;LF2;Nitrogen use (kg N/ha);2016;85.0475473279352
Synergetic scenario;Livestock farm;Nitrogen use (kg N/ha);2016;95.45292781118981
Synergetic scenario;Territory;Nitrogen use (kg N/ha);2016;109.69238286370701
Synergetic scenario;AF1;Protein yield (kg N/ha);2016;1242.7333333333302
Synergetic scenario;AF2;Protein yield (kg N/ha);2016;1139.49
Synergetic scenario;AF3;Protein yield (kg N/ha);2016;1146.125
Synergetic scenario;AF4;Protein yield (kg N/ha);2016;1154.1325
Synergetic scenario;AF5;Protein yield (kg N/ha);2016;1036.80444444444
Synergetic scenario;Arable farm;Protein yield (kg N/ha);2016;1143.85705555556
Synergetic scenario;LF1;Protein yield (kg N/ha);2016;1070.70833333333
Synergetic scenario;LF2;Protein yield (kg N/ha);2016;622.564210526316
Synergetic scenario;Livestock farm;Protein yield (kg N/ha);2016;846.6362719298249
Synergetic scenario;Territory;Protein yield (kg N/ha);2016;1058.93683166249
Synergetic scenario;AF1;Quantity of active ingredients applied /ha;2016;3.68800396825397
Synergetic scenario;AF2;Quantity of active ingredients applied /ha;2016;5.06067976359338
Synergetic scenario;AF3;Quantity of active ingredients applied /ha;2016;5.7526037037037
Synergetic scenario;AF4;Quantity of active ingredients applied /ha;2016;3.92556468705007
Synergetic scenario;AF5;Quantity of active ingredients applied /ha;2016;9.832730081053699
Synergetic scenario;Arable farm;Quantity of active ingredients applied /ha;2016;5.65191644073096
Synergetic scenario;LF1;Quantity of active ingredients applied /ha;2016;1.79762222222222
Synergetic scenario;LF2;Quantity of active ingredients applied /ha;2016;2.27894647676885
Synergetic scenario;Livestock farm;Quantity of active ingredients applied /ha;2016;2.0382843494955303
Synergetic scenario;Territory;Quantity of active ingredients applied /ha;2016;4.619450128949411
Synergetic scenario;AF1;Workload h/ha;2016;2.6224918338777403
Synergetic scenario;AF2;Workload h/ha;2016;5.65566254011921
Synergetic scenario;AF3;Workload h/ha;2016;2.9312598013591202
Synergetic scenario;AF4;Workload h/ha;2016;3.8196897557978797
Synergetic scenario;AF5;Workload h/ha;2016;2.3964654529969103
Synergetic scenario;Arable farm;Workload h/ha;2016;3.4851138768301704
Synergetic scenario;LF1;Workload h/ha;2016;5.78178368121442
Synergetic scenario;LF2;Workload h/ha;2016;3.99606943989519
Synergetic scenario;Livestock farm;Workload h/ha;2016;4.8889265605548005
Synergetic scenario;Territory;Workload h/ha;2016;3.88620321503721
Baseline situation;AF1;Economic efficiency;2017;0.7168595648285079
Baseline situation;AF2;Economic efficiency;2017;0.7754643959464259
Baseline situation;AF3;Economic efficiency;2017;0.8783906601337159
Baseline situation;AF4;Economic efficiency;2017;0.7806798938135
Baseline situation;AF5;Economic efficiency;2017;0.880767559400405
Baseline situation;Arable farm;Economic efficiency;2017;0.806432414824511
Baseline situation;LF1;Economic efficiency;2017;0.692760793662036
Baseline situation;LF2;Economic efficiency;2017;0.667566609555511
Baseline situation;Livestock farm;Economic efficiency;2017;0.680163701608773
Baseline situation;Territory;Economic efficiency;2017;0.7703556396200151
Baseline situation;AF1;Gross margin(/ha);2017;1299.53374859874
Baseline situation;AF2;Gross margin(/ha);2017;1121.08005199441
Baseline situation;AF3;Gross margin(/ha);2017;1828.33283290643
Baseline situation;AF4;Gross margin(/ha);2017;1040.43037997235
Baseline situation;AF5;Gross margin(/ha);2017;2017.4072543074801
Baseline situation;Arable farm;Gross margin(/ha);2017;1461.3568535558802
Baseline situation;LF1;Gross margin(/ha);2017;2779.95698917873
Baseline situation;LF2;Gross margin(/ha);2017;3928.4842697374297
Baseline situation;Livestock farm;Gross margin(/ha);2017;3354.2206294580797
Baseline situation;Territory;Gross margin(/ha);2017;2002.17507524222
Coexistence scenario;AF1;Economic efficiency;2017;0.7168595648285079
Coexistence scenario;AF2;Economic efficiency;2017;0.7754643959464259
Coexistence scenario;AF3;Economic efficiency;2017;0.8783906601337159
Coexistence scenario;AF4;Economic efficiency;2017;0.7806798938135
Coexistence scenario;AF5;Economic efficiency;2017;0.880767559400405
Coexistence scenario;Arable farm;Economic efficiency;2017;0.806432414824511
Coexistence scenario;LF1;Economic efficiency;2017;0.7341203440398729
Coexistence scenario;LF2;Economic efficiency;2017;0.679162027154207
Coexistence scenario;Livestock farm;Economic efficiency;2017;0.70664118559704
Coexistence scenario;Territory;Economic efficiency;2017;0.777920635045234
Coexistence scenario;AF1;Energy yield (MjKgDM/ha);2017;180.385004435627
Coexistence scenario;AF2;Energy yield (MjKgDM/ha);2017;125.81572512
Coexistence scenario;AF3;Energy yield (MjKgDM/ha);2017;113.3381271
Coexistence scenario;AF4;Energy yield (MjKgDM/ha);2017;190.78652884814
Coexistence scenario;AF5;Energy yield (MjKgDM/ha);2017;115.232689094737
Coexistence scenario;Arable farm;Energy yield (MjKgDM/ha);2017;145.111614919701
Coexistence scenario;LF1;Energy yield (MjKgDM/ha);2017;146.20532931424
Coexistence scenario;LF2;Energy yield (MjKgDM/ha);2017;188.858766546698
Coexistence scenario;Livestock farm;Energy yield (MjKgDM/ha);2017;167.532047930469
Coexistence scenario;Territory;Energy yield (MjKgDM/ha);2017;151.517452922777
Coexistence scenario;AF1;Gross margin(/ha);2017;1299.53374859874
Coexistence scenario;AF2;Gross margin(/ha);2017;1121.08005199441
Coexistence scenario;AF3;Gross margin(/ha);2017;1828.33283290643
Coexistence scenario;AF4;Gross margin(/ha);2017;1040.43037997235
Coexistence scenario;AF5;Gross margin(/ha);2017;2017.4072543074801
Coexistence scenario;Arable farm;Gross margin(/ha);2017;1461.3568535558802
Coexistence scenario;LF1;Gross margin(/ha);2017;2945.9273676904304
Coexistence scenario;LF2;Gross margin(/ha);2017;3996.7207797507795
Coexistence scenario;Livestock farm;Gross margin(/ha);2017;3471.32407372061
Coexistence scenario;Territory;Gross margin(/ha);2017;2035.6332021743801
Coexistence scenario;AF1;Nitrogen use (kg N/ha);2017;104.231082422619
Coexistence scenario;AF2;Nitrogen use (kg N/ha);2017;177.384515
Coexistence scenario;AF3;Nitrogen use (kg N/ha);2017;74.7696924924158
Coexistence scenario;AF4;Nitrogen use (kg N/ha);2017;157.657596834821
Coexistence scenario;AF5;Nitrogen use (kg N/ha);2017;143.120436027068
Coexistence scenario;Arable farm;Nitrogen use (kg N/ha);2017;131.432664555385
Coexistence scenario;LF1;Nitrogen use (kg N/ha);2017;119.158636617619
Coexistence scenario;LF2;Nitrogen use (kg N/ha);2017;101.48578248339199
Coexistence scenario;Livestock farm;Nitrogen use (kg N/ha);2017;110.32220955050501
Coexistence scenario;Territory;Nitrogen use (kg N/ha);2017;125.401105982562
Coexistence scenario;AF1;Protein yield (kg N/ha);2017;1096.8025
Coexistence scenario;AF2;Protein yield (kg N/ha);2017;943.5060000000001
Coexistence scenario;AF3;Protein yield (kg N/ha);2017;1194.056875
Coexistence scenario;AF4;Protein yield (kg N/ha);2017;940.118125
Coexistence scenario;AF5;Protein yield (kg N/ha);2017;1011.4310526315801
Coexistence scenario;Arable farm;Protein yield (kg N/ha);2017;1037.1829105263198
